temperature,qid,prompt1,prompt2,similarity
0.1,Q8,noisy,brief,0.86224407
0.1,Q8,noisy,expert,0.948045
0.1,Q8,noisy,detailed,0.96570873
0.1,Q8,noisy,noisy,0.9604878
0.1,Q8,original,step_by_step,0.946729
0.1,Q8,original,brief,0.75746816
0.1,Q8,original,expert,0.9832645
0.1,Q8,original,detailed,0.93624574
0.1,Q8,original,noisy,0.9715933
0.1,Q8,original,original,0.8643293
0.1,Q8,original,step_by_step,0.86888796
0.1,Q8,original,brief,0.80083334
0.1,Q8,original,expert,0.8577125
0.1,Q8,original,detailed,0.8878711
0.1,Q8,original,noisy,0.859416
0.1,Q8,step_by_step,brief,0.8090112
0.1,Q8,step_by_step,expert,0.9442911
0.1,Q8,step_by_step,detailed,0.9216959
0.1,Q8,step_by_step,noisy,0.9450696
0.1,Q8,step_by_step,original,0.8876082
0.1,Q8,step_by_step,step_by_step,0.8945632
0.1,Q8,step_by_step,brief,0.83257186
0.1,Q8,step_by_step,expert,0.88245356
0.1,Q8,step_by_step,detailed,0.8972248
0.1,Q8,step_by_step,noisy,0.8779025
0.1,Q8,brief,expert,0.7735771
0.1,Q8,brief,detailed,0.7913326
0.1,Q8,brief,noisy,0.7456472
0.1,Q8,brief,original,0.7849723
0.1,Q8,brief,step_by_step,0.76663506
0.1,Q8,brief,brief,0.76500064
0.1,Q8,brief,expert,0.8067095
0.1,Q8,brief,detailed,0.79721546
0.1,Q8,brief,noisy,0.7845061
0.1,Q8,expert,detailed,0.9444446
0.1,Q8,expert,noisy,0.95481074
0.1,Q8,expert,original,0.86120766
0.1,Q8,expert,step_by_step,0.8682139
0.1,Q8,expert,brief,0.79485345
0.1,Q8,expert,expert,0.85693693
0.1,Q8,expert,detailed,0.8730975
0.1,Q8,expert,noisy,0.8423854
0.1,Q8,detailed,noisy,0.92040384
0.1,Q8,detailed,original,0.9112326
0.1,Q8,detailed,step_by_step,0.90484744
0.1,Q8,detailed,brief,0.8123832
0.1,Q8,detailed,expert,0.88021404
0.1,Q8,detailed,detailed,0.9043863
0.1,Q8,detailed,noisy,0.88367486
0.1,Q8,noisy,original,0.88723564
0.1,Q8,noisy,step_by_step,0.8872433
0.1,Q8,noisy,brief,0.81376857
0.1,Q8,noisy,expert,0.87627155
0.1,Q8,noisy,detailed,0.91839445
0.1,Q8,noisy,noisy,0.881719
0.1,Q8,original,step_by_step,0.9550171
0.1,Q8,original,brief,0.8632403
0.1,Q8,original,expert,0.9517352
0.1,Q8,original,detailed,0.9494189
0.1,Q8,original,noisy,0.9373162
0.1,Q8,step_by_step,brief,0.85467285
0.1,Q8,step_by_step,expert,0.95156616
0.1,Q8,step_by_step,detailed,0.9298917
0.1,Q8,step_by_step,noisy,0.9466888
0.1,Q8,brief,expert,0.8611604
0.1,Q8,brief,detailed,0.863997
0.1,Q8,brief,noisy,0.83100575
0.1,Q8,expert,detailed,0.9331052
0.1,Q8,expert,noisy,0.9372805
0.1,Q8,detailed,noisy,0.9465215
0.1,Q9,original,step_by_step,0.9586096
0.1,Q9,original,brief,0.88256156
0.1,Q9,original,expert,0.9135842
0.1,Q9,original,detailed,0.9368069
0.1,Q9,original,noisy,0.9334172
0.1,Q9,original,original,0.94378495
0.1,Q9,original,step_by_step,0.88909304
0.1,Q9,original,brief,0.9066515
0.1,Q9,original,expert,0.9380591
0.1,Q9,original,detailed,0.9431032
0.1,Q9,original,noisy,0.9462565
0.1,Q9,original,original,0.93249905
0.1,Q9,original,step_by_step,0.82340914
0.1,Q9,original,brief,0.82708466
0.1,Q9,original,expert,0.9117793
0.1,Q9,original,detailed,0.9126818
0.1,Q9,original,noisy,0.92013836
0.1,Q9,original,original,0.9356251
0.1,Q9,original,step_by_step,0.91969216
0.1,Q9,original,brief,0.7764843
0.1,Q9,original,expert,0.92625517
0.1,Q9,original,detailed,0.9576837
0.1,Q9,original,noisy,0.94168854
0.1,Q9,step_by_step,brief,0.8639907
0.1,Q9,step_by_step,expert,0.8785473
0.1,Q9,step_by_step,detailed,0.93224454
0.1,Q9,step_by_step,noisy,0.9216809
0.1,Q9,step_by_step,original,0.9192795
0.1,Q9,step_by_step,step_by_step,0.8772601
0.1,Q9,step_by_step,brief,0.88697064
0.1,Q9,step_by_step,expert,0.91248536
0.1,Q9,step_by_step,detailed,0.9191812
0.1,Q9,step_by_step,noisy,0.9337026
0.1,Q9,step_by_step,original,0.9111721
0.1,Q9,step_by_step,step_by_step,0.8174516
0.1,Q9,step_by_step,brief,0.8024438
0.1,Q9,step_by_step,expert,0.8786508
0.1,Q9,step_by_step,detailed,0.8802587
0.1,Q9,step_by_step,noisy,0.89988524
0.1,Q9,step_by_step,original,0.89954454
0.1,Q9,step_by_step,step_by_step,0.8941419
0.1,Q9,step_by_step,brief,0.7613275
0.1,Q9,step_by_step,expert,0.9003334
0.1,Q9,step_by_step,detailed,0.94710034
0.1,Q9,step_by_step,noisy,0.9141978
0.1,Q9,brief,expert,0.8915444
0.1,Q9,brief,detailed,0.8512043
0.1,Q9,brief,noisy,0.89050967
0.1,Q9,brief,original,0.8896775
0.1,Q9,brief,step_by_step,0.86447406
0.1,Q9,brief,brief,0.85251343
0.1,Q9,brief,expert,0.88553745
0.1,Q9,brief,detailed,0.8969735
0.1,Q9,brief,noisy,0.8727119
0.1,Q9,brief,original,0.887902
0.1,Q9,brief,step_by_step,0.7910699
0.1,Q9,brief,brief,0.74481165
0.1,Q9,brief,expert,0.8571741
0.1,Q9,brief,detailed,0.82566893
0.1,Q9,brief,noisy,0.87944496
0.1,Q9,brief,original,0.87018573
0.1,Q9,brief,step_by_step,0.85684454
0.1,Q9,brief,brief,0.74398136
0.1,Q9,brief,expert,0.8315733
0.1,Q9,brief,detailed,0.84379864
0.1,Q9,brief,noisy,0.8475907
0.1,Q9,expert,detailed,0.863876
0.1,Q9,expert,noisy,0.9300978
0.1,Q9,expert,original,0.9123473
0.1,Q9,expert,step_by_step,0.85850734
0.1,Q9,expert,brief,0.8661695
0.1,Q9,expert,expert,0.8937054
0.1,Q9,expert,detailed,0.92530847
0.1,Q9,expert,noisy,0.9164009
0.1,Q9,expert,original,0.9201225
0.1,Q9,expert,step_by_step,0.769387
0.1,Q9,expert,brief,0.7258313
0.1,Q9,expert,expert,0.868548
0.1,Q9,expert,detailed,0.85411465
0.1,Q9,expert,noisy,0.9148289
0.1,Q9,expert,original,0.8964731
0.1,Q9,expert,step_by_step,0.86157966
0.1,Q9,expert,brief,0.6916645
0.1,Q9,expert,expert,0.87561274
0.1,Q9,expert,detailed,0.89613885
0.1,Q9,expert,noisy,0.8869402
0.1,Q9,detailed,noisy,0.90806985
0.1,Q9,detailed,original,0.9307952
0.1,Q9,detailed,step_by_step,0.88548094
0.1,Q9,detailed,brief,0.88370526
0.1,Q9,detailed,expert,0.908193
0.1,Q9,detailed,detailed,0.91507876
0.1,Q9,detailed,noisy,0.91942406
0.1,Q9,detailed,original,0.9045697
0.1,Q9,detailed,step_by_step,0.82536244
0.1,Q9,detailed,brief,0.8462698
0.1,Q9,detailed,expert,0.91296685
0.1,Q9,detailed,detailed,0.91511184
0.1,Q9,detailed,noisy,0.8927859
0.1,Q9,detailed,original,0.92639285
0.1,Q9,detailed,step_by_step,0.9083982
0.1,Q9,detailed,brief,0.7942657
0.1,Q9,detailed,expert,0.9326829
0.1,Q9,detailed,detailed,0.9486308
0.1,Q9,detailed,noisy,0.94391763
0.1,Q9,noisy,original,0.90954673
0.1,Q9,noisy,step_by_step,0.8617346
0.1,Q9,noisy,brief,0.8774957
0.1,Q9,noisy,expert,0.8946872
0.1,Q9,noisy,detailed,0.9226857
0.1,Q9,noisy,noisy,0.91042626
0.1,Q9,noisy,original,0.91573495
0.1,Q9,noisy,step_by_step,0.7961315
0.1,Q9,noisy,brief,0.76501226
0.1,Q9,noisy,expert,0.87353194
0.1,Q9,noisy,detailed,0.8859031
0.1,Q9,noisy,noisy,0.9136789
0.1,Q9,noisy,original,0.90396106
0.1,Q9,noisy,step_by_step,0.8692019
0.1,Q9,noisy,brief,0.73080945
0.1,Q9,noisy,expert,0.8599709
0.1,Q9,noisy,detailed,0.92107344
0.1,Q9,noisy,noisy,0.8966014
0.1,Q9,original,step_by_step,0.9029697
0.1,Q9,original,brief,0.9074608
0.1,Q9,original,expert,0.9253291
0.1,Q9,original,detailed,0.9319289
0.1,Q9,original,noisy,0.92940515
0.1,Q9,original,original,0.9282224
0.1,Q9,original,step_by_step,0.83904576
0.1,Q9,original,brief,0.82876563
0.1,Q9,original,expert,0.9245134
0.1,Q9,original,detailed,0.90035397
0.1,Q9,original,noisy,0.9181305
0.1,Q9,original,original,0.9612099
0.1,Q9,original,step_by_step,0.9279384
0.1,Q9,original,brief,0.77244943
0.1,Q9,original,expert,0.946825
0.1,Q9,original,detailed,0.94130725
0.1,Q9,original,noisy,0.9509028
0.1,Q9,step_by_step,brief,0.862805
0.1,Q9,step_by_step,expert,0.89379406
0.1,Q9,step_by_step,detailed,0.8910898
0.1,Q9,step_by_step,noisy,0.8862939
0.1,Q9,step_by_step,original,0.88810515
0.1,Q9,step_by_step,step_by_step,0.8660909
0.1,Q9,step_by_step,brief,0.77178866
0.1,Q9,step_by_step,expert,0.8940916
0.1,Q9,step_by_step,detailed,0.8640706
0.1,Q9,step_by_step,noisy,0.8809569
0.1,Q9,step_by_step,original,0.88595337
0.1,Q9,step_by_step,step_by_step,0.92491436
0.1,Q9,step_by_step,brief,0.74697924
0.1,Q9,step_by_step,expert,0.8849348
0.1,Q9,step_by_step,detailed,0.8885795
0.1,Q9,step_by_step,noisy,0.89696705
0.1,Q9,brief,expert,0.89017177
0.1,Q9,brief,detailed,0.91698277
0.1,Q9,brief,noisy,0.9015906
0.1,Q9,brief,original,0.9115796
0.1,Q9,brief,step_by_step,0.7716303
0.1,Q9,brief,brief,0.87832475
0.1,Q9,brief,expert,0.8605076
0.1,Q9,brief,detailed,0.8564199
0.1,Q9,brief,noisy,0.8914324
0.1,Q9,brief,original,0.8901508
0.1,Q9,brief,step_by_step,0.8774615
0.1,Q9,brief,brief,0.8702773
0.1,Q9,brief,expert,0.8828515
0.1,Q9,brief,detailed,0.909196
0.1,Q9,brief,noisy,0.89881456
0.1,Q9,expert,detailed,0.9374823
0.1,Q9,expert,noisy,0.9430287
0.1,Q9,expert,original,0.91279334
0.1,Q9,expert,step_by_step,0.822629
0.1,Q9,expert,brief,0.8148252
0.1,Q9,expert,expert,0.90242386
0.1,Q9,expert,detailed,0.89812666
0.1,Q9,expert,noisy,0.90656745
0.1,Q9,expert,original,0.91387904
0.1,Q9,expert,step_by_step,0.91259414
0.1,Q9,expert,brief,0.78312993
0.1,Q9,expert,expert,0.9127437
0.1,Q9,expert,detailed,0.94126225
0.1,Q9,expert,noisy,0.91962695
0.1,Q9,detailed,noisy,0.95626336
0.1,Q9,detailed,original,0.94338953
0.1,Q9,detailed,step_by_step,0.82081455
0.1,Q9,detailed,brief,0.8377873
0.1,Q9,detailed,expert,0.9031168
0.1,Q9,detailed,detailed,0.9062854
0.1,Q9,detailed,noisy,0.9363333
0.1,Q9,detailed,original,0.9269718
0.1,Q9,detailed,step_by_step,0.9099282
0.1,Q9,detailed,brief,0.813321
0.1,Q9,detailed,expert,0.9291091
0.1,Q9,detailed,detailed,0.9422369
0.1,Q9,detailed,noisy,0.9283361
0.1,Q9,noisy,original,0.9363177
0.1,Q9,noisy,step_by_step,0.81914026
0.1,Q9,noisy,brief,0.80959606
0.1,Q9,noisy,expert,0.9012455
0.1,Q9,noisy,detailed,0.8998482
0.1,Q9,noisy,noisy,0.93270534
0.1,Q9,noisy,original,0.9091155
0.1,Q9,noisy,step_by_step,0.9017035
0.1,Q9,noisy,brief,0.7642638
0.1,Q9,noisy,expert,0.92831755
0.1,Q9,noisy,detailed,0.9524687
0.1,Q9,noisy,noisy,0.92451286
0.1,Q9,original,step_by_step,0.8150549
0.1,Q9,original,brief,0.84745914
0.1,Q9,original,expert,0.90740615
0.1,Q9,original,detailed,0.91054213
0.1,Q9,original,noisy,0.99475706
0.1,Q9,original,original,0.91864765
0.1,Q9,original,step_by_step,0.91579837
0.1,Q9,original,brief,0.80113655
0.1,Q9,original,expert,0.9121282
0.1,Q9,original,detailed,0.92366815
0.1,Q9,original,noisy,0.92164975
0.1,Q9,step_by_step,brief,0.75444424
0.1,Q9,step_by_step,expert,0.86907935
0.1,Q9,step_by_step,detailed,0.82470155
0.1,Q9,step_by_step,noisy,0.81246316
0.1,Q9,step_by_step,original,0.81614494
0.1,Q9,step_by_step,step_by_step,0.8559294
0.1,Q9,step_by_step,brief,0.6905438
0.1,Q9,step_by_step,expert,0.83930266
0.1,Q9,step_by_step,detailed,0.8284042
0.1,Q9,step_by_step,noisy,0.826652
0.1,Q9,brief,expert,0.81746626
0.1,Q9,brief,detailed,0.84591734
0.1,Q9,brief,noisy,0.82708234
0.1,Q9,brief,original,0.83042014
0.1,Q9,brief,step_by_step,0.84535384
0.1,Q9,brief,brief,0.91777086
0.1,Q9,brief,expert,0.8488091
0.1,Q9,brief,detailed,0.840345
0.1,Q9,brief,noisy,0.8446795
0.1,Q9,expert,detailed,0.9164189
0.1,Q9,expert,noisy,0.9007631
0.1,Q9,expert,original,0.9292605
0.1,Q9,expert,step_by_step,0.9276639
0.1,Q9,expert,brief,0.7527312
0.1,Q9,expert,expert,0.9245007
0.1,Q9,expert,detailed,0.91288096
0.1,Q9,expert,noisy,0.9303848
0.1,Q9,detailed,noisy,0.9053888
0.1,Q9,detailed,original,0.92401326
0.1,Q9,detailed,step_by_step,0.90012884
0.1,Q9,detailed,brief,0.7831274
0.1,Q9,detailed,expert,0.9040337
0.1,Q9,detailed,detailed,0.9116684
0.1,Q9,detailed,noisy,0.9218229
0.1,Q9,noisy,original,0.90632725
0.1,Q9,noisy,step_by_step,0.90635324
0.1,Q9,noisy,brief,0.77895916
0.1,Q9,noisy,expert,0.9003762
0.1,Q9,noisy,detailed,0.9151366
0.1,Q9,noisy,noisy,0.9076371
0.1,Q9,original,step_by_step,0.9091127
0.1,Q9,original,brief,0.76687324
0.1,Q9,original,expert,0.94815075
0.1,Q9,original,detailed,0.91998744
0.1,Q9,original,noisy,0.9784485
0.1,Q9,step_by_step,brief,0.80238056
0.1,Q9,step_by_step,expert,0.90513945
0.1,Q9,step_by_step,detailed,0.91894746
0.1,Q9,step_by_step,noisy,0.91301894
0.1,Q9,brief,expert,0.7749301
0.1,Q9,brief,detailed,0.78682625
0.1,Q9,brief,noisy,0.77995676
0.1,Q9,expert,detailed,0.9289496
0.1,Q9,expert,noisy,0.96373177
0.1,Q9,detailed,noisy,0.9395588
0.5,Q1,original,step_by_step,0.8664043
0.5,Q1,original,brief,0.87803626
0.5,Q1,original,expert,0.9329175
0.5,Q1,original,detailed,0.9271611
0.5,Q1,original,noisy,0.918043
0.5,Q1,original,original,0.9000876
0.5,Q1,original,step_by_step,0.86796707
0.5,Q1,original,brief,0.8383306
0.5,Q1,original,expert,0.8510375
0.5,Q1,original,detailed,0.92782056
0.5,Q1,original,noisy,0.8649523
0.5,Q1,original,original,0.89877695
0.5,Q1,original,step_by_step,0.8660462
0.5,Q1,original,brief,0.8236407
0.5,Q1,original,expert,0.88946074
0.5,Q1,original,detailed,0.82716334
0.5,Q1,original,noisy,0.89611346
0.5,Q1,original,original,0.91572887
0.5,Q1,original,step_by_step,0.8704235
0.5,Q1,original,brief,0.8210103
0.5,Q1,original,expert,0.8533328
0.5,Q1,original,detailed,0.8531565
0.5,Q1,original,noisy,0.8951081
0.5,Q1,step_by_step,brief,0.84696937
0.5,Q1,step_by_step,expert,0.8793531
0.5,Q1,step_by_step,detailed,0.8533641
0.5,Q1,step_by_step,noisy,0.8817519
0.5,Q1,step_by_step,original,0.85797095
0.5,Q1,step_by_step,step_by_step,0.8876977
0.5,Q1,step_by_step,brief,0.83912456
0.5,Q1,step_by_step,expert,0.81470215
0.5,Q1,step_by_step,detailed,0.8815435
0.5,Q1,step_by_step,noisy,0.8401191
0.5,Q1,step_by_step,original,0.82528746
0.5,Q1,step_by_step,step_by_step,0.79230404
0.5,Q1,step_by_step,brief,0.7834164
0.5,Q1,step_by_step,expert,0.8053714
0.5,Q1,step_by_step,detailed,0.8063861
0.5,Q1,step_by_step,noisy,0.8337232
0.5,Q1,step_by_step,original,0.862204
0.5,Q1,step_by_step,step_by_step,0.8879043
0.5,Q1,step_by_step,brief,0.8280653
0.5,Q1,step_by_step,expert,0.8497507
0.5,Q1,step_by_step,detailed,0.90220296
0.5,Q1,step_by_step,noisy,0.883925
0.5,Q1,brief,expert,0.9130511
0.5,Q1,brief,detailed,0.880383
0.5,Q1,brief,noisy,0.8885739
0.5,Q1,brief,original,0.88601243
0.5,Q1,brief,step_by_step,0.9102516
0.5,Q1,brief,brief,0.9003184
0.5,Q1,brief,expert,0.8831703
0.5,Q1,brief,detailed,0.8699961
0.5,Q1,brief,noisy,0.87047637
0.5,Q1,brief,original,0.8017972
0.5,Q1,brief,step_by_step,0.8217356
0.5,Q1,brief,brief,0.9154688
0.5,Q1,brief,expert,0.7855764
0.5,Q1,brief,detailed,0.7763083
0.5,Q1,brief,noisy,0.8171289
0.5,Q1,brief,original,0.86885405
0.5,Q1,brief,step_by_step,0.89454263
0.5,Q1,brief,brief,0.8809999
0.5,Q1,brief,expert,0.873983
0.5,Q1,brief,detailed,0.9090754
0.5,Q1,brief,noisy,0.8926679
0.5,Q1,expert,detailed,0.95519245
0.5,Q1,expert,noisy,0.9552355
0.5,Q1,expert,original,0.87266153
0.5,Q1,expert,step_by_step,0.9041819
0.5,Q1,expert,brief,0.83389163
0.5,Q1,expert,expert,0.8443636
0.5,Q1,expert,detailed,0.9449536
0.5,Q1,expert,noisy,0.88224065
0.5,Q1,expert,original,0.8340687
0.5,Q1,expert,step_by_step,0.8199492
0.5,Q1,expert,brief,0.8314515
0.5,Q1,expert,expert,0.80973035
0.5,Q1,expert,detailed,0.78209525
0.5,Q1,expert,noisy,0.8531048
0.5,Q1,expert,original,0.8879804
0.5,Q1,expert,step_by_step,0.9193431
0.5,Q1,expert,brief,0.80732805
0.5,Q1,expert,expert,0.8646176
0.5,Q1,expert,detailed,0.91340274
0.5,Q1,expert,noisy,0.88795257
0.5,Q1,detailed,noisy,0.9351013
0.5,Q1,detailed,original,0.86797774
0.5,Q1,detailed,step_by_step,0.8768804
0.5,Q1,detailed,brief,0.84103894
0.5,Q1,detailed,expert,0.8593155
0.5,Q1,detailed,detailed,0.9174022
0.5,Q1,detailed,noisy,0.8859903
0.5,Q1,detailed,original,0.85319436
0.5,Q1,detailed,step_by_step,0.83164155
0.5,Q1,detailed,brief,0.8285681
0.5,Q1,detailed,expert,0.8338033
0.5,Q1,detailed,detailed,0.7989619
0.5,Q1,detailed,noisy,0.8540609
0.5,Q1,detailed,original,0.873091
0.5,Q1,detailed,step_by_step,0.8909532
0.5,Q1,detailed,brief,0.81087315
0.5,Q1,detailed,expert,0.8820685
0.5,Q1,detailed,detailed,0.8756635
0.5,Q1,detailed,noisy,0.87149966
0.5,Q1,noisy,original,0.877519
0.5,Q1,noisy,step_by_step,0.8806197
0.5,Q1,noisy,brief,0.8460526
0.5,Q1,noisy,expert,0.8496866
0.5,Q1,noisy,detailed,0.9553175
0.5,Q1,noisy,noisy,0.8982393
0.5,Q1,noisy,original,0.85852385
0.5,Q1,noisy,step_by_step,0.85057366
0.5,Q1,noisy,brief,0.8513545
0.5,Q1,noisy,expert,0.82754326
0.5,Q1,noisy,detailed,0.8313682
0.5,Q1,noisy,noisy,0.85983336
0.5,Q1,noisy,original,0.87666297
0.5,Q1,noisy,step_by_step,0.8994633
0.5,Q1,noisy,brief,0.8304107
0.5,Q1,noisy,expert,0.8647299
0.5,Q1,noisy,detailed,0.8931698
0.5,Q1,noisy,noisy,0.87648916
0.5,Q1,original,step_by_step,0.90783346
0.5,Q1,original,brief,0.81631124
0.5,Q1,original,expert,0.9211205
0.5,Q1,original,detailed,0.90712035
0.5,Q1,original,noisy,0.9143592
0.5,Q1,original,original,0.8838001
0.5,Q1,original,step_by_step,0.910686
0.5,Q1,original,brief,0.8641287
0.5,Q1,original,expert,0.83846
0.5,Q1,original,detailed,0.8360093
0.5,Q1,original,noisy,0.89470804
0.5,Q1,original,original,0.92065024
0.5,Q1,original,step_by_step,0.92213696
0.5,Q1,original,brief,0.80359894
0.5,Q1,original,expert,0.9200793
0.5,Q1,original,detailed,0.8994932
0.5,Q1,original,noisy,0.9384928
0.5,Q1,step_by_step,brief,0.8303462
0.5,Q1,step_by_step,expert,0.8682157
0.5,Q1,step_by_step,detailed,0.9006369
0.5,Q1,step_by_step,noisy,0.8959099
0.5,Q1,step_by_step,original,0.8178323
0.5,Q1,step_by_step,step_by_step,0.81654036
0.5,Q1,step_by_step,brief,0.80940866
0.5,Q1,step_by_step,expert,0.79089093
0.5,Q1,step_by_step,detailed,0.77688044
0.5,Q1,step_by_step,noisy,0.8211373
0.5,Q1,step_by_step,original,0.8807047
0.5,Q1,step_by_step,step_by_step,0.93703777
0.5,Q1,step_by_step,brief,0.8180926
0.5,Q1,step_by_step,expert,0.92946666
0.5,Q1,step_by_step,detailed,0.931179
0.5,Q1,step_by_step,noisy,0.898806
0.5,Q1,brief,expert,0.8408233
0.5,Q1,brief,detailed,0.8080832
0.5,Q1,brief,noisy,0.84173834
0.5,Q1,brief,original,0.8098531
0.5,Q1,brief,step_by_step,0.7890918
0.5,Q1,brief,brief,0.9062209
0.5,Q1,brief,expert,0.81327266
0.5,Q1,brief,detailed,0.7956846
0.5,Q1,brief,noisy,0.79822946
0.5,Q1,brief,original,0.8568955
0.5,Q1,brief,step_by_step,0.82239985
0.5,Q1,brief,brief,0.9751987
0.5,Q1,brief,expert,0.84832644
0.5,Q1,brief,detailed,0.83289635
0.5,Q1,brief,noisy,0.8460649
0.5,Q1,expert,detailed,0.8408634
0.5,Q1,expert,noisy,0.8937855
0.5,Q1,expert,original,0.839368
0.5,Q1,expert,step_by_step,0.90735066
0.5,Q1,expert,brief,0.89379644
0.5,Q1,expert,expert,0.8182487
0.5,Q1,expert,detailed,0.8028535
0.5,Q1,expert,noisy,0.8606192
0.5,Q1,expert,original,0.88814163
0.5,Q1,expert,step_by_step,0.880856
0.5,Q1,expert,brief,0.8104221
0.5,Q1,expert,expert,0.92426634
0.5,Q1,expert,detailed,0.8609805
0.5,Q1,expert,noisy,0.89638776
0.5,Q1,detailed,noisy,0.8891605
0.5,Q1,detailed,original,0.87061983
0.5,Q1,detailed,step_by_step,0.85588443
0.5,Q1,detailed,brief,0.8135929
0.5,Q1,detailed,expert,0.8265786
0.5,Q1,detailed,detailed,0.8232837
0.5,Q1,detailed,noisy,0.87289006
0.5,Q1,detailed,original,0.90293705
0.5,Q1,detailed,step_by_step,0.91737854
0.5,Q1,detailed,brief,0.7951826
0.5,Q1,detailed,expert,0.87621415
0.5,Q1,detailed,detailed,0.90004796
0.5,Q1,detailed,noisy,0.896587
0.5,Q1,noisy,original,0.85628825
0.5,Q1,noisy,step_by_step,0.866405
0.5,Q1,noisy,brief,0.8562758
0.5,Q1,noisy,expert,0.81683546
0.5,Q1,noisy,detailed,0.8146164
0.5,Q1,noisy,noisy,0.8551302
0.5,Q1,noisy,original,0.8979609
0.5,Q1,noisy,step_by_step,0.9083156
0.5,Q1,noisy,brief,0.8033366
0.5,Q1,noisy,expert,0.9264268
0.5,Q1,noisy,detailed,0.8669106
0.5,Q1,noisy,noisy,0.883131
0.5,Q1,original,step_by_step,0.91663677
0.5,Q1,original,brief,0.8100884
0.5,Q1,original,expert,0.9663303
0.5,Q1,original,detailed,0.9208993
0.5,Q1,original,noisy,0.94356257
0.5,Q1,original,original,0.91775954
0.5,Q1,original,step_by_step,0.83972025
0.5,Q1,original,brief,0.7986014
0.5,Q1,original,expert,0.8446102
0.5,Q1,original,detailed,0.8157811
0.5,Q1,original,noisy,0.8802601
0.5,Q1,step_by_step,brief,0.854392
0.5,Q1,step_by_step,expert,0.892667
0.5,Q1,step_by_step,detailed,0.8862231
0.5,Q1,step_by_step,noisy,0.9106076
0.5,Q1,step_by_step,original,0.8904658
0.5,Q1,step_by_step,step_by_step,0.84720075
0.5,Q1,step_by_step,brief,0.7767551
0.5,Q1,step_by_step,expert,0.8575553
0.5,Q1,step_by_step,detailed,0.8149707
0.5,Q1,step_by_step,noisy,0.8813015
0.5,Q1,brief,expert,0.78732944
0.5,Q1,brief,detailed,0.8035713
0.5,Q1,brief,noisy,0.8222283
0.5,Q1,brief,original,0.8358041
0.5,Q1,brief,step_by_step,0.82542956
0.5,Q1,brief,brief,0.877375
0.5,Q1,brief,expert,0.8439783
0.5,Q1,brief,detailed,0.82211924
0.5,Q1,brief,noisy,0.84880257
0.5,Q1,expert,detailed,0.91190207
0.5,Q1,expert,noisy,0.93376625
0.5,Q1,expert,original,0.8910847
0.5,Q1,expert,step_by_step,0.7957514
0.5,Q1,expert,brief,0.80419725
0.5,Q1,expert,expert,0.81414664
0.5,Q1,expert,detailed,0.7847717
0.5,Q1,expert,noisy,0.8494985
0.5,Q1,detailed,noisy,0.88565075
0.5,Q1,detailed,original,0.84762454
0.5,Q1,detailed,step_by_step,0.8084405
0.5,Q1,detailed,brief,0.7868377
0.5,Q1,detailed,expert,0.80764747
0.5,Q1,detailed,detailed,0.7995544
0.5,Q1,detailed,noisy,0.84907246
0.5,Q1,noisy,original,0.93742216
0.5,Q1,noisy,step_by_step,0.85744613
0.5,Q1,noisy,brief,0.76836073
0.5,Q1,noisy,expert,0.8451408
0.5,Q1,noisy,detailed,0.83071125
0.5,Q1,noisy,noisy,0.8962562
0.5,Q1,original,step_by_step,0.8958095
0.5,Q1,original,brief,0.8325084
0.5,Q1,original,expert,0.8923443
0.5,Q1,original,detailed,0.8718693
0.5,Q1,original,noisy,0.9315667
0.5,Q1,step_by_step,brief,0.7933029
0.5,Q1,step_by_step,expert,0.9150197
0.5,Q1,step_by_step,detailed,0.9618258
0.5,Q1,step_by_step,noisy,0.94461536
0.5,Q1,brief,expert,0.82187754
0.5,Q1,brief,detailed,0.8096743
0.5,Q1,brief,noisy,0.82271385
0.5,Q1,expert,detailed,0.88713187
0.5,Q1,expert,noisy,0.8940234
0.5,Q1,detailed,noisy,0.9316884
0.5,Q10,original,step_by_step,0.6922234
0.5,Q10,original,brief,0.9435735
0.5,Q10,original,expert,0.92353404
0.5,Q10,original,detailed,1.0000001
0.5,Q10,original,noisy,1.0000001
0.5,Q10,original,original,0.9710217
0.5,Q10,original,step_by_step,0.7310338
0.5,Q10,original,brief,0.9743973
0.5,Q10,original,expert,0.9076761
0.5,Q10,original,detailed,0.82110083
0.5,Q10,original,noisy,0.8794805
0.5,Q10,original,original,0.92227435
0.5,Q10,original,step_by_step,0.8031434
0.5,Q10,original,brief,0.7356516
0.5,Q10,original,expert,0.9111954
0.5,Q10,original,detailed,0.7928372
0.5,Q10,original,noisy,0.9522265
0.5,Q10,original,original,0.92356986
0.5,Q10,original,step_by_step,0.7913369
0.5,Q10,original,brief,0.90138257
0.5,Q10,original,expert,0.88985366
0.5,Q10,original,detailed,0.81701577
0.5,Q10,original,noisy,0.78495693
0.5,Q10,step_by_step,brief,0.70256484
0.5,Q10,step_by_step,expert,0.8248482
0.5,Q10,step_by_step,detailed,0.6922234
0.5,Q10,step_by_step,noisy,0.6922234
0.5,Q10,step_by_step,original,0.712451
0.5,Q10,step_by_step,step_by_step,0.88807446
0.5,Q10,step_by_step,brief,0.6772742
0.5,Q10,step_by_step,expert,0.7941717
0.5,Q10,step_by_step,detailed,0.82634723
0.5,Q10,step_by_step,noisy,0.75330883
0.5,Q10,step_by_step,original,0.745554
0.5,Q10,step_by_step,step_by_step,0.77022666
